file_start,time,channel,SNR,og_cluster,cluster,status
2020-07-08T07:43:08.931000Z,18.0,1000,4.187260700248199,,,Mismatched
2020-07-08T07:43:08.931000Z,21.0,0,3.823403444518529,,,Mismatched
2020-07-08T07:43:08.931000Z,21.0,1000,3.994771634379164,,,Mismatched
2020-07-08T07:43:08.931000Z,24.0,500,3.504794815606196,,,Mismatched
2020-07-08T07:43:08.931000Z,27.0,0,4.581503775230601,,,Mismatched
2020-07-08T07:43:08.931000Z,27.0,1000,3.66109216689705,,,Mismatched
2020-07-08T07:43:38.931000Z,0.0,0,4.604342916388025,,,Mismatched
2020-07-08T07:43:38.931000Z,3.0,500,3.859289366940187,,,Mismatched
2020-07-08T07:43:38.931000Z,9.0,500,3.93565058648852,,,Mismatched
2020-07-08T07:43:38.931000Z,18.0,500,3.6811590743370095,,,Mismatched
2020-07-08T07:43:38.931000Z,18.0,1000,4.503620366618479,,,Mismatched
2020-07-08T07:43:38.931000Z,21.0,0,4.189159504704266,,,Mismatched
2020-07-08T07:43:38.931000Z,21.0,500,4.60016611754467,,,Mismatched
2020-07-08T07:43:38.931000Z,24.0,500,5.4598347879030245,,,Mismatched
2020-07-08T07:43:38.931000Z,27.0,500,3.552987173466083,,,Mismatched
2020-07-08T07:44:38.931000Z,0.0,500,3.7533975757668943,,,Mismatched
2020-07-08T07:44:38.931000Z,3.0,500,3.529217762372864,,,Mismatched
2020-07-08T07:44:38.931000Z,12.0,1000,3.5644440996370435,,,Mismatched
2020-07-08T07:44:38.931000Z,18.0,1000,3.42295852043095,,,Mismatched
2020-07-08T07:44:38.931000Z,21.0,0,4.0999895532908015,,,Mismatched
2020-07-08T07:44:38.931000Z,21.0,500,3.968965937433481,,,Mismatched
2020-07-08T07:44:38.931000Z,24.0,0,4.575686261080457,,,Mismatched
2020-07-08T07:44:38.931000Z,24.0,1000,3.454460157461773,,,Mismatched
2020-07-08T07:44:38.931000Z,27.0,1000,3.4662294276708847,,,Mismatched
2020-07-08T07:45:08.931000Z,9.0,1000,3.591493946950273,,,Mismatched
2020-07-08T07:45:08.931000Z,12.0,0,5.216470449785885,,,Mismatched
2020-07-08T07:45:08.931000Z,12.0,1000,3.498352346377433,,,Mismatched
